date,meantempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
6/11/2017,30,28,25,24,19,14,10,1003,1008,1014,79,84,67,44,32,19,34,33,32,21,17,16,21,17,13,17,12,6,1005,1010,1016,1001,1004,1010,0,0,0
6/12/2017,26,30,28,25,19,19,14,1003,1003,1008,79,79,84,38,44,32,37,34,33,23,21,17,21,21,17,18,17,12,1006,1005,1010,1002,1001,1004,0,0,0
6/13/2017,28,26,30,28,21,19,19,1009,1003,1003,97,79,79,59,38,44,32,37,34,19,23,21,23,21,21,18,18,17,1011,1006,1005,1006,1002,1001,94.49,0,0
6/14/2017,24,28,26,30,21,21,19,1005,1009,1003,84,97,79,52,59,38,34,32,37,22,19,23,22,23,21,17,18,18,1008,1011,1006,1001,1006,1002,0,94.49,0
6/15/2017,26,24,28,26,17,21,21,1008,1005,1009,87,84,97,40,52,59,31,34,32,17,22,19,19,22,23,14,17,18,1010,1008,1011,1005,1001,1006,7.62,0,94.49
6/16/2017,27,26,24,28,17,17,21,1009,1008,1005,93,87,84,36,40,52,35,31,34,16,17,22,20,19,22,14,14,17,1012,1010,1008,1006,1005,1001,0,7.62,0
6/17/2017,23,27,26,24,20,17,17,1006,1009,1008,93,93,87,52,36,40,33,35,31,21,16,17,22,20,19,16,14,14,1010,1012,1010,998,1006,1005,18.8,0,7.62
6/18/2017,22,23,27,26,19,20,17,1005,1006,1009,93,93,93,58,52,36,28,33,35,17,21,16,21,22,20,15,16,14,1009,1010,1012,1003,998,1006,0,18.8,0
6/19/2017,24,22,23,27,11,19,20,1011,1005,1006,78,93,93,28,58,52,28,28,33,16,17,21,15,21,22,8,15,16,1013,1009,1010,1010,1003,998,0,0,18.8
6/20/2017,25,24,22,23,11,11,19,1015,1011,1005,78,78,93,21,28,58,31,28,28,17,16,17,15,15,21,6,8,15,1016,1013,1009,1013,1010,1003,0,0,0
6/21/2017,28,25,24,22,14,11,11,1013,1015,1011,90,78,78,26,21,28,35,31,28,14,17,16,16,15,15,12,6,8,1015,1016,1013,1010,1013,1010,0,0,0
6/22/2017,27,28,25,24,18,14,11,1006,1013,1015,79,90,78,36,26,21,36,35,31,21,14,17,21,16,15,15,12,6,1010,1015,1016,1003,1010,1013,0,0,0
6/23/2017,19,27,28,25,18,18,14,1003,1006,1013,69,79,90,44,36,26,33,36,35,21,21,14,22,21,16,16,15,12,1008,1010,1015,1001,1003,1010,0,0,0
6/24/2017,18,19,27,28,12,18,18,1014,1003,1006,86,69,79,39,44,36,26,33,36,12,21,21,17,22,21,8,16,15,1020,1008,1010,1009,1001,1003,0,0,0
6/25/2017,18,18,19,27,6,12,18,1022,1014,1003,89,86,69,23,39,44,27,26,33,8,12,21,10,17,22,3,8,16,1023,1020,1008,1020,1009,1001,0,0,0
6/26/2017,19,18,18,19,7,6,12,1025,1022,1014,80,89,86,26,23,39,26,27,26,9,8,12,9,10,17,4,3,8,1027,1023,1020,1022,1020,1009,0,0,0
6/27/2017,20,19,18,18,13,7,6,1021,1025,1022,84,80,89,46,26,23,25,26,27,14,9,8,17,9,10,9,4,3,1024,1027,1023,1019,1022,1020,4.32,0,0
6/28/2017,26,20,19,18,15,13,7,1015,1021,1025,100,84,80,54,46,26,29,25,26,11,14,9,19,17,9,9,9,4,1021,1024,1027,1006,1019,1022,0,4.32,0
6/29/2017,24,26,20,19,19,15,13,1006,1015,1021,90,100,84,46,54,46,33,29,25,18,11,14,21,19,17,17,9,9,1011,1021,1024,1003,1006,1019,50.55,0,4.32
6/30/2017,22,24,26,20,19,19,15,1008,1006,1015,90,90,100,51,46,54,30,33,29,19,18,11,21,21,19,17,17,9,1012,1011,1021,1005,1003,1006,10.92,50.55,0
7/1/2017,22,22,24,26,16,19,19,1014,1008,1006,93,90,90,45,51,46,27,30,33,17,19,18,19,21,21,13,17,17,1016,1012,1011,1010,1005,1003,0,10.92,50.55
7/2/2017,24,22,22,24,15,16,19,1016,1014,1008,90,93,90,40,45,51,31,27,30,14,17,19,18,19,21,13,13,17,1018,1016,1012,1014,1010,1005,0,0,10.92
7/3/2017,26,24,22,22,17,15,16,1016,1016,1014,93,90,93,55,40,45,29,31,27,18,14,17,21,18,19,15,13,13,1019,1018,1016,1014,1014,1010,20.83,0,0
7/4/2017,25,26,24,22,19,17,15,1014,1016,1016,97,93,90,46,55,40,32,29,31,20,18,14,21,21,18,17,15,13,1016,1019,1018,1012,1014,1014,0,20.83,0
7/5/2017,24,25,26,24,19,19,17,1016,1014,1016,93,97,93,57,46,55,31,32,29,19,20,18,22,21,21,18,17,15,1018,1016,1019,1014,1012,1014,0,0,20.83
7/6/2017,28,24,25,26,18,19,19,1018,1016,1014,93,93,97,43,57,46,32,31,32,16,19,20,19,22,21,16,18,17,1019,1018,1016,1016,1014,1012,0,0,0
7/7/2017,23,28,24,25,21,18,19,1015,1018,1016,90,93,93,43,43,57,35,32,31,21,16,19,24,19,22,18,16,18,1019,1019,1018,1013,1016,1014,0,0,0
7/8/2017,23,23,28,24,17,21,18,1018,1015,1018,94,90,93,45,43,43,28,35,32,17,21,16,23,24,19,13,18,16,1021,1019,1019,1014,1013,1016,0,0,0
7/9/2017,28,23,23,28,17,17,21,1017,1018,1015,97,94,90,42,45,43,31,28,35,16,17,21,19,23,24,15,13,18,1020,1021,1019,1015,1014,1013,0,0,0
7/10/2017,29,28,23,23,20,17,17,1012,1017,1018,90,97,94,46,42,45,35,31,28,20,16,17,22,19,23,18,15,13,1016,1020,1021,1007,1015,1014,0,0,0
7/11/2017,29,29,28,23,21,20,17,1008,1012,1017,79,90,97,52,46,42,34,35,31,25,20,16,24,22,19,18,18,15,1009,1016,1020,1007,1007,1015,0,0,0
7/12/2017,27,29,29,28,22,21,20,1007,1008,1012,85,79,90,45,52,46,36,34,35,23,25,20,24,24,22,18,18,18,1011,1009,1016,1005,1007,1007,0,0,0
7/13/2017,24,27,29,29,21,22,21,1013,1007,1008,93,85,79,55,45,52,32,36,34,21,23,25,23,24,24,19,18,18,1017,1011,1009,1006,1005,1007,33.53,0,0
7/14/2017,25,24,27,29,21,21,22,1019,1013,1007,100,93,85,65,55,45,28,32,36,21,21,23,21,23,24,20,19,18,1021,1017,1011,1015,1006,1005,22.1,33.53,0
7/15/2017,27,25,24,27,20,21,21,1021,1019,1013,100,100,93,50,65,55,31,28,32,18,21,21,22,21,23,18,20,19,1022,1021,1017,1019,1015,1006,0,22.1,33.53
7/16/2017,28,27,25,24,21,20,21,1019,1021,1019,93,100,100,47,50,65,33,31,28,21,18,21,23,22,21,19,18,20,1021,1022,1021,1016,1019,1015,0,0,22.1
7/17/2017,28,28,27,25,21,21,20,1015,1019,1021,90,93,100,46,47,50,35,33,31,21,21,18,23,23,22,19,19,18,1017,1021,1022,1012,1016,1019,0,0,0
7/18/2017,28,28,28,27,20,21,21,1013,1015,1019,84,90,93,44,46,47,34,35,33,22,21,21,22,23,23,19,19,19,1014,1017,1021,1011,1012,1016,0,0,0
7/19/2017,30,28,28,28,22,20,21,1014,1013,1015,93,84,90,56,44,46,33,34,35,22,22,21,25,22,23,21,19,19,1015,1014,1017,1013,1011,1012,3.81,0,0
7/20/2017,29,30,28,28,22,22,20,1014,1014,1013,82,93,84,52,56,44,36,33,34,24,22,22,24,25,22,21,21,19,1016,1015,1014,1011,1013,1011,0,3.81,0
7/21/2017,32,29,30,28,22,22,22,1013,1014,1014,82,82,93,49,52,56,36,36,33,23,24,22,24,24,25,21,21,21,1014,1016,1015,1010,1011,1013,0,0,3.81
7/22/2017,28,32,29,30,22,22,22,1008,1013,1014,67,82,82,40,49,52,38,36,36,26,23,24,24,24,24,20,21,21,1010,1014,1016,1005,1010,1011,0,0,0
7/23/2017,26,28,32,29,23,22,22,1010,1008,1013,97,67,82,55,40,49,34,38,36,22,26,23,26,24,24,18,20,21,1013,1010,1014,1005,1005,1010,0,0,0
7/24/2017,24,26,28,32,19,23,22,1013,1010,1008,97,97,67,44,55,40,33,34,38,18,22,26,22,26,24,17,18,20,1015,1013,1010,1012,1005,1005,0,0,0
7/25/2017,29,24,26,28,18,19,23,1015,1013,1010,93,97,97,50,44,55,32,33,34,17,18,22,20,22,26,16,17,18,1016,1015,1013,1013,1012,1005,0,0,0
7/26/2017,26,29,24,26,21,18,19,1014,1015,1013,90,93,97,40,50,44,36,32,33,22,17,18,23,20,22,19,16,17,1015,1016,1015,1011,1013,1012,0,0,0
7/27/2017,24,26,29,24,22,21,18,1015,1014,1015,100,90,93,65,40,50,28,36,32,22,22,17,24,23,20,21,19,16,1017,1015,1016,1011,1011,1013,71.88,0,0
7/28/2017,23,24,26,29,19,22,21,1016,1015,1014,100,100,90,51,65,40,29,28,36,19,22,22,22,24,23,17,21,19,1018,1017,1015,1015,1011,1011,0,71.88,0
7/29/2017,23,23,24,26,17,19,22,1016,1016,1015,100,100,100,51,51,65,29,29,28,17,19,22,18,22,24,16,17,21,1017,1018,1017,1015,1015,1011,0,0,71.88
7/30/2017,24,23,23,24,18,17,19,1019,1016,1016,93,100,100,54,51,51,28,29,29,18,17,19,19,18,22,17,16,17,1020,1017,1018,1016,1015,1015,0,0,0
7/31/2017,23,24,23,23,17,18,17,1021,1019,1016,81,93,100,51,54,51,27,28,29,20,18,17,19,19,18,16,17,16,1023,1020,1017,1020,1016,1015,0,0,0
8/1/2017,24,23,24,23,17,17,18,1020,1021,1019,87,81,93,51,51,54,28,27,28,17,20,18,18,19,19,16,16,17,1022,1023,1020,1019,1020,1016,0,0,0
8/2/2017,24,24,23,24,18,17,17,1019,1020,1021,93,87,81,48,51,51,31,28,27,18,17,20,19,18,19,16,16,16,1020,1022,1023,1017,1019,1020,0,0,0
8/3/2017,19,24,24,23,18,18,17,1018,1019,1020,87,93,87,42,48,51,31,31,28,18,18,17,21,19,18,16,16,16,1020,1020,1022,1016,1017,1019,0,0,0
8/4/2017,18,19,24,24,14,18,18,1018,1018,1019,87,87,93,47,42,48,25,31,31,13,18,18,21,21,19,11,16,16,1022,1020,1020,1015,1016,1017,0,0,0
8/5/2017,18,18,19,24,11,14,18,1020,1018,1018,96,87,87,35,47,42,26,25,31,10,13,18,12,21,21,9,11,16,1022,1022,1020,1017,1015,1016,0,0,0
8/6/2017,21,18,18,19,14,11,14,1014,1020,1018,90,96,87,67,35,47,21,26,25,16,10,13,17,12,21,12,9,11,1017,1022,1022,1012,1017,1015,6.6,0,0
8/7/2017,21,21,18,18,17,14,11,1015,1014,1020,100,90,96,64,67,35,24,21,26,17,16,10,17,17,12,16,12,9,1017,1017,1022,1013,1012,1017,0,6.6,0
8/8/2017,21,21,21,18,16,17,14,1020,1015,1014,100,100,90,50,64,67,27,24,21,15,17,16,17,17,17,14,16,12,1022,1017,1017,1017,1013,1012,0,0,6.6
8/9/2017,21,21,21,21,16,16,17,1021,1020,1015,100,100,100,49,50,64,28,27,24,13,15,17,18,17,17,13,14,16,1023,1022,1017,1019,1017,1013,0,0,0
8/10/2017,22,21,21,21,17,16,16,1018,1021,1020,97,100,100,69,49,50,25,28,27,16,13,15,19,18,17,15,13,14,1020,1023,1022,1016,1019,1017,0,0,0
8/11/2017,21,22,21,21,17,17,16,1019,1018,1021,100,97,100,53,69,49,28,25,28,15,16,13,19,19,18,13,15,13,1020,1020,1023,1017,1016,1019,0,0,0
8/12/2017,21,21,22,21,15,17,17,1020,1019,1018,93,100,97,45,53,69,27,28,25,14,15,16,17,19,19,13,13,15,1021,1020,1020,1018,1017,1016,0.25,0,0
8/13/2017,23,21,21,22,14,15,17,1018,1020,1019,93,93,100,45,45,53,28,27,28,13,14,15,15,17,19,12,13,13,1020,1021,1020,1015,1018,1017,0,0.25,0
8/14/2017,25,23,21,21,17,14,15,1013,1018,1020,87,93,93,51,45,45,28,28,27,18,13,14,18,15,17,14,12,13,1016,1020,1021,1009,1015,1018,1.78,0,0.25
8/15/2017,26,25,23,21,19,17,14,1009,1013,1018,97,87,93,43,51,45,31,28,28,19,18,13,21,18,15,17,14,12,1011,1016,1020,1008,1009,1015,15.24,1.78,0
8/16/2017,24,26,25,23,20,19,17,1010,1009,1013,90,97,87,59,43,51,32,31,28,20,19,18,23,21,18,17,17,14,1012,1011,1016,1007,1008,1009,0.25,15.24,1.78
8/17/2017,23,24,26,25,19,20,19,1008,1010,1009,93,90,97,55,59,43,28,32,31,19,20,19,22,23,21,16,17,17,1011,1012,1011,1005,1007,1008,10.41,0.25,15.24
8/18/2017,24,23,24,26,16,19,20,1013,1008,1010,87,93,90,37,55,59,29,28,32,17,19,20,18,22,23,13,16,17,1014,1011,1012,1010,1005,1007,0,10.41,0.25
8/19/2017,23,24,23,24,17,16,19,1013,1013,1008,93,87,93,45,37,55,31,29,28,18,17,19,19,18,22,16,13,16,1015,1014,1011,1010,1010,1005,0,0,10.41
8/20/2017,24,23,24,23,17,17,16,1013,1013,1013,93,93,87,45,45,37,31,31,29,14,18,17,21,19,18,13,16,13,1015,1015,1014,1008,1010,1010,2.79,0,0
8/21/2017,24,24,23,24,19,17,17,1013,1013,1013,84,93,93,61,45,45,31,31,31,18,14,18,22,21,19,17,13,16,1016,1015,1015,1011,1008,1010,46.23,2.79,0
8/22/2017,19,24,24,23,21,19,17,1013,1013,1013,93,84,93,65,61,45,29,31,31,19,18,14,23,22,21,17,17,13,1016,1016,1015,1011,1011,1008,0,46.23,2.79
8/23/2017,19,19,24,24,15,21,19,1020,1013,1013,100,93,84,40,65,61,26,29,31,13,19,18,18,23,22,11,17,17,1022,1016,1016,1016,1011,1011,0,0,46.23
8/24/2017,21,19,19,24,13,15,21,1020,1020,1013,93,100,93,45,40,65,27,26,29,12,13,19,15,18,23,10,11,17,1022,1022,1016,1016,1016,1011,0,0,0
8/25/2017,24,21,19,19,14,13,15,1015,1020,1020,93,93,100,47,45,40,28,27,26,14,12,13,16,15,18,13,10,11,1017,1022,1022,1013,1016,1016,0,0,0
8/26/2017,25,24,21,19,17,14,13,1017,1015,1020,87,93,93,48,47,45,29,28,27,18,14,12,19,16,15,16,13,10,1019,1017,1022,1015,1013,1016,0.25,0,0
8/27/2017,23,25,24,21,19,17,14,1017,1017,1015,87,87,93,53,48,47,31,29,28,19,18,14,22,19,16,16,16,13,1019,1019,1017,1015,1015,1013,0,0.25,0
8/28/2017,20,23,25,24,19,19,17,1017,1017,1017,100,87,87,55,53,48,29,31,29,17,19,18,21,22,19,17,16,16,1019,1019,1019,1015,1015,1015,2.03,0,0.25
8/29/2017,19,20,23,25,15,19,19,1019,1017,1017,93,100,87,50,55,53,26,29,31,13,17,19,17,21,22,13,17,16,1021,1019,1019,1018,1015,1015,0,2.03,0
8/30/2017,20,19,20,23,14,15,19,1019,1019,1017,100,93,100,52,50,55,27,26,29,12,13,17,17,17,21,12,13,17,1020,1021,1019,1018,1018,1015,0,0,2.03
8/31/2017,22,20,19,20,14,14,15,1019,1019,1019,93,100,93,51,52,50,28,27,26,11,12,13,17,17,17,11,12,13,1021,1020,1021,1018,1018,1018,0,0,0
9/1/2017,22,22,20,19,16,14,14,1019,1019,1019,93,93,100,47,51,52,29,28,27,14,11,12,17,17,17,13,11,12,1021,1021,1020,1017,1018,1018,0,0,0
9/2/2017,24,22,22,20,17,16,14,1017,1019,1019,93,93,93,56,47,51,27,29,28,16,14,11,18,17,17,15,13,11,1019,1021,1021,1016,1017,1018,0.25,0,0
9/3/2017,24,24,22,22,18,17,16,1016,1017,1019,100,93,93,55,56,47,30,27,29,17,16,14,20,18,17,17,15,13,1017,1019,1021,1015,1016,1017,0,0.25,0
9/4/2017,22,24,24,22,18,18,17,1016,1016,1017,100,100,93,41,55,56,33,30,27,16,17,16,20,20,18,15,17,15,1019,1017,1019,1010,1015,1016,0,0,0.25
9/5/2017,16,22,24,24,15,18,18,1014,1016,1016,81,100,100,42,41,55,26,33,30,17,16,17,18,20,20,12,15,17,1020,1019,1017,1009,1010,1015,0,0,0
9/6/2017,14,16,22,24,7,15,18,1022,1014,1016,86,81,100,31,42,41,22,26,33,9,17,16,11,18,20,4,12,15,1023,1020,1019,1021,1009,1010,0,0,0
9/7/2017,18,14,16,22,7,7,15,1022,1022,1014,93,86,81,31,31,42,22,22,26,6,9,17,9,11,18,4,4,12,1023,1023,1020,1021,1021,1009,0,0,0
9/8/2017,21,18,14,16,8,7,7,1019,1022,1022,92,93,86,26,31,31,28,22,22,7,6,9,11,9,11,6,4,4,1021,1023,1023,1015,1021,1021,0,0,0
9/9/2017,22,21,18,14,12,8,7,1017,1019,1022,89,92,93,31,26,31,32,28,22,11,7,6,16,11,9,10,6,4,1019,1021,1023,1016,1015,1021,0,0,0
9/10/2017,24,22,21,18,13,12,8,1021,1017,1019,80,89,92,39,31,26,29,32,28,15,11,7,14,16,11,11,10,6,1023,1019,1021,1019,1016,1015,0,0,0
9/11/2017,23,24,22,21,14,13,12,1022,1021,1017,78,80,89,37,39,31,29,29,32,18,15,11,16,14,16,13,11,10,1025,1023,1019,1020,1019,1016,0,0,0
9/12/2017,22,23,24,22,13,14,13,1020,1022,1021,87,78,80,35,37,39,30,29,29,15,18,15,15,16,14,12,13,11,1022,1025,1023,1018,1020,1019,0,0,0
9/13/2017,23,22,23,24,14,13,14,1014,1020,1022,93,87,78,37,35,37,30,30,29,13,15,18,16,15,16,12,12,13,1018,1022,1025,1010,1018,1020,0,0,0
9/14/2017,27,23,22,23,13,14,13,1008,1014,1020,93,93,87,29,37,35,32,30,30,13,13,15,15,16,15,12,12,12,1011,1018,1022,1005,1010,1018,0,0,0
9/15/2017,27,27,23,22,13,13,14,1005,1008,1014,73,93,93,23,29,37,35,32,30,18,13,13,15,15,16,11,12,12,1007,1011,1018,1003,1005,1010,0,0,0
9/16/2017,19,27,27,23,15,13,13,1006,1005,1008,73,73,93,32,23,29,33,35,32,19,18,13,19,15,15,13,11,12,1008,1007,1011,1005,1003,1005,0.25,0,0
9/17/2017,16,19,27,27,17,15,13,1012,1006,1005,90,73,73,73,32,23,24,33,35,14,19,18,20,19,15,12,13,11,1019,1008,1007,1009,1005,1003,4.32,0.25,0
9/18/2017,21,16,19,27,9,17,15,1021,1012,1006,93,90,73,41,73,32,23,24,33,8,14,19,13,20,19,7,12,13,1024,1019,1008,1018,1009,1005,0,4.32,0.25
9/19/2017,26,21,16,19,18,9,17,1014,1021,1012,100,93,90,74,41,73,24,23,24,17,8,14,20,13,20,14,7,12,1019,1024,1019,1011,1018,1009,6.86,0,4.32
9/20/2017,22,26,21,16,19,18,9,1005,1014,1021,93,100,93,44,74,41,33,24,23,19,17,8,22,20,13,18,14,7,1011,1019,1024,999,1011,1018,0,6.86,0
9/21/2017,25,22,26,21,13,19,18,1007,1005,1014,79,93,100,34,44,74,28,33,24,16,19,17,22,22,20,10,18,14,1011,1011,1019,1000,999,1011,0,0,6.86
9/22/2017,30,25,22,26,18,13,19,1008,1007,1005,87,79,93,46,34,44,35,28,33,15,16,19,23,22,22,11,10,18,1011,1011,1011,1005,1000,999,0,0,0
9/23/2017,28,30,25,22,20,18,13,1008,1008,1007,82,87,79,34,46,34,36,35,28,24,15,16,22,23,22,17,11,10,1010,1011,1011,1007,1005,1000,0,0,0
9/24/2017,24,28,30,25,18,20,18,1011,1008,1008,90,82,87,38,34,46,34,36,35,21,24,15,19,22,23,16,17,11,1013,1010,1011,1010,1007,1005,0,0,0
9/25/2017,16,24,28,30,18,18,20,1012,1011,1008,93,90,82,45,38,34,31,34,36,17,21,24,19,19,22,17,16,17,1015,1013,1010,1010,1010,1007,14.99,0,0
9/26/2017,15,16,24,28,15,18,18,1014,1012,1011,97,93,90,90,45,38,18,31,34,14,17,21,17,19,19,13,17,16,1015,1015,1013,1012,1010,1010,20.07,14.99,0
9/27/2017,16,15,16,24,11,15,18,1019,1014,1012,93,97,93,60,90,45,19,18,31,11,14,17,13,17,19,9,13,17,1022,1015,1015,1015,1012,1010,0,20.07,14.99
